Ticket ID,Ticket_Date,Ticket Priority,Ticket Channel,Ticket Type,Product Purchased,Resolution_Hours,Is_SLA_Breach,Breach_Cost,Breach_Cost,Pred_Breach_Prob,Risk_Bucket
6201,2023-02-07,High,Phone,Technical issue,Dell XPS,11.25,True,200,200,0.45762972580681693,Medium Risk
6204,2023-02-03,Critical,Email,Billing inquiry,Fitbit Versa Smartwatch,14.1,True,500,500,0.9045902597217558,High Risk
6205,2023-01-17,High,Email,Technical issue,Microsoft Xbox Controller,10.616666666666667,True,200,200,0.7789553253967988,High Risk
6217,2023-02-06,Critical,Email,Cancellation request,iPhone,16.05,True,500,500,0.9385365278047482,High Risk
6220,2023-01-25,Medium,Phone,Cancellation request,Canon EOS,1.65,False,0,0,0.04206167082997707,Low Risk
6234,2023-03-17,Critical,Social media,Product inquiry,Dyson Vacuum Cleaner,8.8,True,500,500,0.811445278212789,High Risk
6241,2023-03-28,Critical,Chat,Cancellation request,Canon DSLR Camera,1.5333333333333334,False,0,0,0.7201950870504341,High Risk
6242,2023-03-27,Critical,Social media,Technical issue,Google Nest,10.683333333333334,True,500,500,0.8230549836842186,High Risk
6243,2023-03-26,Medium,Social media,Refund request,LG Smart TV,22.7,False,0,0,0.1287510405352568,Low Risk
6248,2023-01-27,Low,Chat,Cancellation request,iPhone,13.45,False,0,0,0.03393433359869753,Low Risk
6249,2023-02-26,Critical,Email,Refund request,Fitbit Charge,11.0,True,500,500,0.8349694860592612,High Risk
6251,2023-01-31,Critical,Social media,Billing inquiry,MacBook Pro,10.266666666666667,True,500,500,0.9028837962718169,High Risk
6253,2023-01-06,Low,Email,Cancellation request,Canon EOS,18.933333333333334,False,0,0,0.05912347389850276,Low Risk
6254,2023-02-09,High,Phone,Technical issue,Google Pixel,10.833333333333334,True,200,200,0.71032478143022,High Risk
6256,2023-01-12,Low,Email,Cancellation request,LG OLED,5.216666666666667,False,0,0,0.029024084528207955,Low Risk
6265,2023-02-22,High,Email,Refund request,Adobe Photoshop,11.166666666666666,True,200,200,0.8081759225216697,High Risk
6275,2023-03-12,High,Social media,Billing inquiry,LG OLED,16.866666666666667,True,200,200,0.5485347615981974,Medium Risk
6276,2023-01-10,Critical,Social media,Product inquiry,PlayStation,10.95,True,500,500,0.825792416783728,High Risk
6278,2023-02-14,Critical,Social media,Billing inquiry,Canon DSLR Camera,22.516666666666666,True,500,500,0.7965043564184078,High Risk
6281,2023-01-17,High,Email,Product inquiry,Autodesk AutoCAD,4.966666666666667,False,0,0,0.7072524266446809,High Risk
6287,2023-01-26,Low,Social media,Product inquiry,Nest Thermostat,13.333333333333334,False,0,0,0.03236604050427593,Low Risk
6293,2023-03-26,High,Chat,Refund request,Garmin Forerunner,14.916666666666666,True,200,200,0.7521447039526226,High Risk
6294,2023-03-03,Medium,Social media,Product inquiry,Xbox,13.816666666666666,False,0,0,0.026752631034780792,Low Risk
6305,2023-02-15,Critical,Chat,Product inquiry,Microsoft Office,3.216666666666667,False,0,0,0.8886452982889447,High Risk
6310,2023-03-05,Medium,Social media,Billing inquiry,Microsoft Office,3.2,False,0,0,0.02320607090113149,Low Risk
6312,2023-01-02,Critical,Chat,Refund request,LG Smart TV,15.283333333333333,True,500,500,0.801949517887891,High Risk
6324,2023-02-23,Critical,Social media,Cancellation request,Nest Thermostat,18.783333333333335,True,500,500,0.9049160685453309,High Risk
6329,2023-03-06,Low,Chat,Refund request,Bose QuietComfort,12.95,False,0,0,0.03569604809363354,Low Risk
6330,2023-02-20,Critical,Email,Refund request,LG Smart TV,13.483333333333333,True,500,500,0.8698418044234905,High Risk
6334,2023-02-22,Medium,Social media,Product inquiry,LG Smart TV,13.766666666666667,False,0,0,0.17891088143694717,Low Risk
6336,2023-02-05,High,Chat,Billing inquiry,Dell XPS,0.9666666666666667,False,0,0,0.6529357251774185,Medium Risk
6337,2023-01-26,Critical,Social media,Cancellation request,Microsoft Surface,18.95,True,500,500,0.9149120545163721,High Risk
6338,2023-01-29,Critical,Email,Refund request,Microsoft Surface,10.433333333333334,True,500,500,0.9079684257023246,High Risk
6342,2023-01-21,Medium,Email,Refund request,Google Nest,9.683333333333334,False,0,0,0.07690881991880147,Low Risk
6343,2023-01-11,Medium,Email,Refund request,Lenovo ThinkPad,14.766666666666667,False,0,0,0.10215214695601355,Low Risk
6345,2023-02-09,Medium,Phone,Technical issue,Philips Hue Lights,5.15,False,0,0,0.04684188363274087,Low Risk
6348,2023-01-11,Low,Email,Billing inquiry,Sony 4K HDR TV,3.7,False,0,0,0.02640843043143021,Low Risk
6350,2023-02-05,High,Chat,Technical issue,Microsoft Office,7.933333333333334,False,0,0,0.4939012205988857,Medium Risk
6352,2023-02-28,Critical,Chat,Refund request,LG Washing Machine,16.216666666666665,True,500,500,0.8233240158966669,High Risk
6363,2023-02-08,Medium,Chat,Technical issue,PlayStation,9.333333333333334,False,0,0,0.0857112865660279,Low Risk
6364,2023-02-23,Medium,Email,Billing inquiry,HP Pavilion,6.016666666666667,False,0,0,0.060856786744763885,Low Risk
6366,2023-02-24,Critical,Chat,Billing inquiry,Apple AirPods,2.95,False,0,0,0.5060436575873148,Medium Risk
6368,2023-01-24,High,Chat,Product inquiry,Bose QuietComfort,1.3333333333333333,False,0,0,0.7349146772719628,High Risk
6371,2023-01-22,High,Chat,Billing inquiry,Philips Hue Lights,3.966666666666667,False,0,0,0.6282929975251302,Medium Risk
6376,2023-03-10,Critical,Social media,Refund request,LG Washing Machine,2.5166666666666666,False,0,0,0.5716386473620028,Medium Risk
6381,2023-02-25,Critical,Phone,Product inquiry,Nikon D,13.016666666666667,True,500,500,0.8449179110981593,High Risk
6384,2023-02-02,High,Chat,Billing inquiry,Adobe Photoshop,16.633333333333333,True,200,200,0.6652879676640647,High Risk
6396,2023-02-05,Medium,Social media,Product inquiry,iPhone,12.616666666666667,False,0,0,0.2082373803235112,Low Risk
6397,2023-01-20,Low,Phone,Billing inquiry,Garmin Forerunner,8.116666666666667,False,0,0,0.041888857359978056,Low Risk
6417,2023-03-24,High,Email,Refund request,Canon EOS,10.933333333333334,True,200,200,0.7277283074228881,High Risk
6419,2023-03-22,High,Email,Product inquiry,Fitbit Versa Smartwatch,9.566666666666666,True,200,200,0.7695698956601014,High Risk
6425,2023-03-03,Medium,Email,Technical issue,MacBook Pro,15.266666666666667,False,0,0,0.028567543092334193,Low Risk
6435,2023-03-14,High,Phone,Technical issue,Microsoft Surface,5.166666666666667,False,0,0,0.6285504976961166,Medium Risk
6438,2023-01-26,Medium,Phone,Refund request,Canon EOS,2.7666666666666666,False,0,0,0.052612593164996675,Low Risk
6442,2023-03-07,High,Email,Refund request,Asus ROG,19.666666666666668,True,200,200,0.825186626222138,High Risk
6456,2023-03-14,Critical,Phone,Product inquiry,Canon DSLR Camera,6.166666666666667,True,500,500,0.8438996193763454,High Risk
6462,2023-03-14,Critical,Social media,Cancellation request,Fitbit Versa Smartwatch,17.966666666666665,True,500,500,0.9095081096101728,High Risk
6463,2023-02-09,Critical,Email,Technical issue,GoPro Hero,6.266666666666667,True,500,500,0.8853333737067519,High Risk
6476,2023-01-17,Critical,Social media,Cancellation request,Sony Xperia,20.35,True,500,500,0.9272906953275052,High Risk
6492,2023-01-01,Low,Email,Billing inquiry,Bose QuietComfort,9.55,False,0,0,0.028298367981188458,Low Risk
6500,2023-03-30,Low,Phone,Refund request,Roomba Robot Vacuum,1.9666666666666666,False,0,0,0.03496377926739307,Low Risk
6502,2023-03-02,Medium,Social media,Technical issue,Amazon Echo,0.08333333333333333,False,0,0,0.035626431139565914,Low Risk
6505,2023-02-12,High,Email,Billing inquiry,LG Smart TV,1.2833333333333334,False,0,0,0.6162462572803691,Medium Risk
6525,2023-02-11,Low,Social media,Product inquiry,Fitbit Charge,23.616666666666667,False,0,0,0.0639981830055886,Low Risk
6528,2023-01-25,Low,Social media,Technical issue,Microsoft Office,1.5166666666666666,False,0,0,0.029646662437088408,Low Risk
6529,2023-02-08,High,Phone,Billing inquiry,MacBook Pro,12.583333333333334,True,200,200,0.6528323586264325,Medium Risk
6534,2023-02-04,Critical,Social media,Billing inquiry,Canon EOS,6.4,True,500,500,0.9074771598132779,High Risk
6536,2023-01-03,High,Email,Cancellation request,iPhone,4.45,False,0,0,0.3653445826620428,Medium Risk
6551,2023-02-13,Low,Chat,Technical issue,Nest Thermostat,4.216666666666667,False,0,0,0.028271818596901584,Low Risk
6568,2023-02-20,Critical,Email,Technical issue,LG OLED,17.916666666666668,True,500,500,0.8777599364328137,High Risk
6570,2023-01-12,Critical,Social media,Technical issue,Philips Hue Lights,4.933333333333334,True,500,500,0.8087265662492974,High Risk
6571,2023-01-19,High,Email,Refund request,iPhone,11.283333333333333,True,200,200,0.8128786363023845,High Risk
6584,2023-02-13,Low,Chat,Billing inquiry,Nest Thermostat,4.583333333333333,False,0,0,0.023423677781787444,Low Risk
6587,2023-02-28,High,Social media,Product inquiry,Fitbit Charge,6.2,False,0,0,0.4437772139598836,Medium Risk
6591,2023-02-18,Critical,Email,Refund request,Autodesk AutoCAD,3.5166666666666666,False,0,0,0.69416225373825,High Risk
6593,2023-03-02,Critical,Social media,Technical issue,HP Pavilion,13.216666666666667,True,500,500,0.8779316400460675,High Risk
6598,2023-01-17,Medium,Email,Cancellation request,Canon DSLR Camera,14.816666666666666,False,0,0,0.022243863908798747,Low Risk
6599,2023-03-15,High,Email,Product inquiry,Sony Xperia,5.583333333333333,False,0,0,0.5526657846682006,Medium Risk
6607,2023-02-26,Low,Chat,Cancellation request,Google Pixel,4.533333333333333,False,0,0,0.024407837497280024,Low Risk
6622,2023-02-24,Medium,Phone,Technical issue,Samsung Soundbar,8.583333333333334,False,0,0,0.019027276225091372,Low Risk
6624,2023-02-16,High,Social media,Refund request,Asus ROG,6.833333333333333,False,0,0,0.4267069949602322,Medium Risk
6630,2023-01-12,High,Email,Refund request,Samsung Soundbar,16.266666666666666,True,200,200,0.8280701634995538,High Risk
6634,2023-03-03,Critical,Social media,Refund request,GoPro Action Camera,2.683333333333333,False,0,0,0.8225956027006728,High Risk
6638,2023-03-21,High,Chat,Technical issue,Xbox,3.4,False,0,0,0.5803350113347293,Medium Risk
6640,2023-03-29,High,Email,Cancellation request,PlayStation,3.4166666666666665,False,0,0,0.37935501444562786,Medium Risk
6646,2023-03-24,Low,Phone,Billing inquiry,Roomba Robot Vacuum,16.283333333333335,False,0,0,0.03041066453617439,Low Risk
6649,2023-01-08,Low,Social media,Cancellation request,Nest Thermostat,6.15,False,0,0,0.029413329375611745,Low Risk
6650,2023-01-21,Critical,Social media,Product inquiry,Nest Thermostat,26.866666666666667,True,500,500,0.9397804699703542,High Risk
6654,2023-03-22,Low,Chat,Refund request,GoPro Hero,6.35,False,0,0,0.06829514121780254,Low Risk
6657,2023-03-28,Low,Phone,Billing inquiry,Nest Thermostat,14.65,False,0,0,0.027949878756813464,Low Risk
6660,2023-03-21,Medium,Chat,Cancellation request,Google Pixel,4.0,False,0,0,0.08725237870520866,Low Risk
6666,2023-03-11,High,Email,Billing inquiry,Microsoft Office,1.5666666666666667,False,0,0,0.602822804200969,Medium Risk
6670,2023-03-13,Low,Email,Product inquiry,Microsoft Xbox Controller,6.066666666666666,False,0,0,0.02749064946915729,Low Risk
6680,2023-01-25,High,Chat,Product inquiry,Apple AirPods,13.5,True,200,200,0.6290184458049718,Medium Risk
6683,2023-03-23,High,Social media,Billing inquiry,Nikon D,3.1,False,0,0,0.28386237864842795,Low Risk
6691,2023-03-30,High,Phone,Product inquiry,Nintendo Switch Pro Controller,13.466666666666667,True,200,200,0.7411778867670187,High Risk
6706,2023-01-12,Low,Chat,Cancellation request,HP Pavilion,8.316666666666666,False,0,0,0.017940944598553183,Low Risk
6709,2023-01-15,Medium,Email,Billing inquiry,HP Pavilion,23.9,False,0,0,0.1355245753827883,Low Risk
6712,2023-02-28,Medium,Email,Cancellation request,LG Smart TV,8.95,False,0,0,0.03179857557152122,Low Risk
6716,2023-01-26,High,Email,Billing inquiry,Apple AirPods,20.55,True,200,200,0.5390195793424264,Medium Risk
6723,2023-01-26,Medium,Phone,Billing inquiry,Sony 4K HDR TV,1.6333333333333333,False,0,0,0.05044287646280889,Low Risk
6727,2023-02-16,Medium,Chat,Cancellation request,Nest Thermostat,14.083333333333334,False,0,0,0.05381522591901857,Low Risk
6737,2023-02-01,Low,Email,Billing inquiry,Lenovo ThinkPad,5.85,False,0,0,0.020132032279247102,Low Risk
6741,2023-01-10,High,Phone,Cancellation request,Autodesk AutoCAD,7.966666666666667,False,0,0,0.49017881769764204,Medium Risk
6746,2023-01-16,Medium,Chat,Technical issue,iPhone,0.11666666666666667,False,0,0,0.03239553745449302,Low Risk
6754,2023-03-12,Critical,Email,Refund request,Google Pixel,5.7,True,500,500,0.8892177331074718,High Risk
6766,2023-01-17,High,Email,Technical issue,Asus ROG,19.183333333333334,True,200,200,0.7699033419610396,High Risk
6774,2023-01-23,Medium,Social media,Billing inquiry,LG Washing Machine,22.2,False,0,0,0.10909858268601588,Low Risk
6784,2023-01-26,Low,Email,Billing inquiry,HP Pavilion,6.016666666666667,False,0,0,0.04851404411409404,Low Risk
6786,2023-03-26,Medium,Phone,Product inquiry,HP Pavilion,24.533333333333335,True,0,0,0.2753773536334852,Low Risk
6791,2023-03-27,High,Phone,Cancellation request,Microsoft Office,1.7333333333333334,False,0,0,0.33892722542038,Medium Risk
6794,2023-01-07,Critical,Email,Refund request,Autodesk AutoCAD,9.35,True,500,500,0.7953664571303917,High Risk
6813,2023-01-14,Critical,Social media,Technical issue,Nest Thermostat,12.816666666666666,True,500,500,0.8967996232244978,High Risk
6816,2023-03-20,High,Social media,Technical issue,Fitbit Charge,5.516666666666667,False,0,0,0.6219485233882484,Medium Risk
6817,2023-01-07,Low,Social media,Billing inquiry,PlayStation,14.316666666666666,False,0,0,0.02207621989738914,Low Risk
6823,2023-01-09,Medium,Chat,Technical issue,Autodesk AutoCAD,4.583333333333333,False,0,0,0.029675414310344272,Low Risk
6824,2023-02-17,High,Social media,Refund request,Fitbit Versa Smartwatch,12.766666666666667,True,200,200,0.5737190373270954,Medium Risk
6829,2023-03-13,High,Social media,Cancellation request,Roomba Robot Vacuum,2.066666666666667,False,0,0,0.537837405382109,Medium Risk
6833,2023-02-28,High,Phone,Technical issue,Philips Hue Lights,2.066666666666667,False,0,0,0.4337078379893293,Medium Risk
6838,2023-03-28,Low,Social media,Refund request,PlayStation,7.816666666666666,False,0,0,0.024271645082782203,Low Risk
6840,2023-03-23,High,Phone,Technical issue,Canon DSLR Camera,3.3333333333333335,False,0,0,0.7314164097202562,High Risk
6848,2023-02-08,High,Email,Refund request,Microsoft Office,10.8,True,200,200,0.6143498534181117,Medium Risk
6869,2023-01-18,Medium,Chat,Technical issue,Sony PlayStation,5.3,False,0,0,0.032065976727422174,Low Risk
6882,2023-02-28,Critical,Email,Cancellation request,Amazon Echo,2.1666666666666665,False,0,0,0.8056088706086697,High Risk
6884,2023-01-17,Low,Social media,Technical issue,Sony PlayStation,13.633333333333333,False,0,0,0.05075073209199748,Low Risk
6887,2023-01-14,Medium,Phone,Refund request,Roomba Robot Vacuum,16.133333333333333,False,0,0,0.13488765602849517,Low Risk
6891,2023-01-31,Low,Social media,Product inquiry,Bose QuietComfort,11.7,False,0,0,0.0318546904613557,Low Risk
6892,2023-01-24,Medium,Social media,Billing inquiry,PlayStation,5.433333333333334,False,0,0,0.0251936223148583,Low Risk
6894,2023-03-01,Low,Phone,Refund request,Nest Thermostat,0.9666666666666667,False,0,0,0.023198766562462135,Low Risk
6900,2023-02-14,Medium,Phone,Product inquiry,GoPro Action Camera,2.4166666666666665,False,0,0,0.035138666173647554,Low Risk
6902,2023-01-03,Critical,Email,Billing inquiry,Fitbit Versa Smartwatch,12.75,True,500,500,0.909763940546731,High Risk
6907,2023-02-06,Critical,Phone,Billing inquiry,Lenovo ThinkPad,0.6166666666666667,False,0,0,0.7107183236234773,High Risk
6910,2023-02-12,Medium,Email,Refund request,Bose SoundLink Speaker,3.4,False,0,0,0.1501895597259982,Low Risk
6911,2023-02-09,Critical,Chat,Product inquiry,GoPro Hero,4.05,True,500,500,0.9163816924696007,High Risk
6922,2023-02-24,Critical,Email,Billing inquiry,Google Pixel,3.5,False,0,0,0.6712897103001905,High Risk
6933,2023-03-28,Low,Email,Billing inquiry,Microsoft Office,8.183333333333334,False,0,0,0.029567293276549063,Low Risk
6936,2023-02-08,Medium,Phone,Billing inquiry,Asus ROG,6.666666666666667,False,0,0,0.1224921932748681,Low Risk
6937,2023-01-15,Medium,Email,Billing inquiry,Nintendo Switch Pro Controller,5.383333333333334,False,0,0,0.023895478589220285,Low Risk
6946,2023-01-04,High,Phone,Product inquiry,Canon EOS,15.95,True,200,200,0.744864618865568,High Risk
6952,2023-03-27,Medium,Email,Refund request,Asus ROG,14.283333333333333,False,0,0,0.05809691589948522,Low Risk
6957,2023-01-25,Low,Chat,Product inquiry,Google Pixel,6.083333333333333,False,0,0,0.03565503283214753,Low Risk
6962,2023-01-13,High,Phone,Billing inquiry,Google Pixel,1.7666666666666666,False,0,0,0.27906273999361547,Low Risk
6965,2023-03-23,Medium,Social media,Product inquiry,Nest Thermostat,11.35,False,0,0,0.057733960009176265,Low Risk
6967,2023-02-02,Medium,Phone,Refund request,Amazon Echo,17.55,False,0,0,0.07274925882836007,Low Risk
6968,2023-01-16,Critical,Social media,Refund request,Microsoft Xbox Controller,5.466666666666667,True,500,500,0.784587687466691,High Risk
6976,2023-02-11,Low,Email,Refund request,Garmin Forerunner,16.716666666666665,False,0,0,0.06153797626511049,Low Risk
6977,2023-03-07,Medium,Social media,Product inquiry,Google Pixel,2.683333333333333,False,0,0,0.03140783991975677,Low Risk
6983,2023-02-24,Low,Social media,Technical issue,Apple AirPods,8.85,False,0,0,0.06814461682842841,Low Risk
6985,2023-02-11,High,Phone,Billing inquiry,Garmin Forerunner,6.733333333333333,False,0,0,0.5904318940904957,Medium Risk
6993,2023-02-03,High,Chat,Billing inquiry,Sony PlayStation,23.716666666666665,True,200,200,0.6462415437185363,Medium Risk
6995,2023-01-30,Low,Email,Technical issue,Samsung Galaxy,23.9,False,0,0,0.046155589574384134,Low Risk
6998,2023-01-13,Critical,Phone,Billing inquiry,Nintendo Switch Pro Controller,8.55,True,500,500,0.7134428233239766,High Risk
7000,2023-01-13,Critical,Chat,Billing inquiry,Roomba Robot Vacuum,3.533333333333333,False,0,0,0.7055519801900252,High Risk
7001,2023-01-18,Low,Phone,Refund request,Microsoft Xbox Controller,13.733333333333333,False,0,0,0.07764329938481458,Low Risk
7002,2023-02-01,Low,Email,Refund request,HP Pavilion,7.383333333333334,False,0,0,0.019517015321796245,Low Risk
7006,2023-02-08,Low,Email,Product inquiry,Fitbit Charge,12.266666666666667,False,0,0,0.06108597053550412,Low Risk
7009,2023-02-15,Medium,Social media,Billing inquiry,LG OLED,3.25,False,0,0,0.056928059346667344,Low Risk
7019,2023-01-29,High,Chat,Cancellation request,Microsoft Office,14.083333333333334,True,200,200,0.6473449565002813,Medium Risk
7025,2023-03-03,Medium,Social media,Cancellation request,Apple AirPods,4.1,False,0,0,0.020655809893743108,Low Risk
7027,2023-03-03,Critical,Email,Technical issue,Dell XPS,12.5,True,500,500,0.6970963225449869,High Risk
7030,2023-02-26,Critical,Phone,Billing inquiry,PlayStation,12.35,True,500,500,0.721322434578955,High Risk
7038,2023-01-16,High,Email,Refund request,Canon EOS,6.8,False,0,0,0.7995441530228695,High Risk
7040,2023-02-25,Critical,Social media,Product inquiry,Nest Thermostat,10.983333333333333,True,500,500,0.9147302903709501,High Risk
7042,2023-01-10,Low,Email,Refund request,Bose QuietComfort,0.1,False,0,0,0.04358726146723451,Low Risk
7055,2023-01-30,Low,Email,Product inquiry,Amazon Echo,6.516666666666667,False,0,0,0.0244658074033637,Low Risk
7057,2023-01-25,Medium,Email,Cancellation request,Asus ROG,5.633333333333334,False,0,0,0.041387314865648714,Low Risk
7061,2023-03-25,Low,Social media,Billing inquiry,Apple AirPods,1.5666666666666667,False,0,0,0.022874751684040052,Low Risk
7064,2023-01-05,High,Social media,Refund request,Garmin Forerunner,3.5833333333333335,False,0,0,0.6946781651374906,High Risk
7065,2023-03-06,Critical,Phone,Technical issue,Fitbit Versa Smartwatch,4.7,True,500,500,0.9006023359420131,High Risk
7072,2023-02-18,Medium,Chat,Billing inquiry,Dyson Vacuum Cleaner,3.6,False,0,0,0.04206140034395243,Low Risk
7073,2023-01-03,Critical,Chat,Technical issue,Asus ROG,11.633333333333333,True,500,500,0.8833346172355718,High Risk
7076,2023-02-14,Low,Social media,Product inquiry,Roomba Robot Vacuum,11.683333333333334,False,0,0,0.07174411858164423,Low Risk
7080,2023-01-14,Medium,Phone,Product inquiry,Google Nest,5.55,False,0,0,0.08515948802296647,Low Risk
7097,2023-01-30,High,Social media,Technical issue,Microsoft Xbox Controller,21.2,True,200,200,0.6217296899612168,Medium Risk
7098,2023-03-09,High,Social media,Billing inquiry,LG Smart TV,2.7,False,0,0,0.2985687381843369,Low Risk
7100,2023-01-18,Medium,Email,Refund request,Sony PlayStation,8.633333333333333,False,0,0,0.0398672186580532,Low Risk
7103,2023-03-03,High,Chat,Billing inquiry,iPhone,2.3666666666666667,False,0,0,0.32993044583584874,Low Risk
7107,2023-02-06,Medium,Phone,Billing inquiry,Roomba Robot Vacuum,13.433333333333334,False,0,0,0.03491061689586561,Low Risk
7108,2023-01-25,High,Phone,Technical issue,LG Smart TV,0.9333333333333333,False,0,0,0.6671420453068251,High Risk
7109,2023-02-17,Low,Chat,Product inquiry,Roomba Robot Vacuum,9.683333333333334,False,0,0,0.03556467059421243,Low Risk
7112,2023-03-06,Low,Chat,Technical issue,GoPro Action Camera,2.4,False,0,0,0.05494285983410794,Low Risk
7124,2023-02-22,Critical,Social media,Technical issue,Xbox,4.083333333333333,True,500,500,0.7674703745524212,High Risk
7127,2023-03-20,Medium,Social media,Refund request,Amazon Echo,10.15,False,0,0,0.06451435847751967,Low Risk
7128,2023-03-14,Low,Phone,Technical issue,Dyson Vacuum Cleaner,12.433333333333334,False,0,0,0.04902466773173812,Low Risk
7130,2023-01-15,High,Phone,Cancellation request,Dyson Vacuum Cleaner,5.716666666666667,False,0,0,0.45367993927112243,Medium Risk
7132,2023-02-18,Low,Chat,Refund request,Apple AirPods,3.1666666666666665,False,0,0,0.030739346198605962,Low Risk
7136,2023-03-29,Low,Social media,Technical issue,PlayStation,4.833333333333333,False,0,0,0.014895751156231327,Low Risk
7137,2023-03-09,Low,Social media,Technical issue,Apple AirPods,1.15,False,0,0,0.017072421686410048,Low Risk
7150,2023-01-12,Medium,Chat,Product inquiry,Bose SoundLink Speaker,11.983333333333333,False,0,0,0.16022956796064625,Low Risk
7157,2023-02-28,High,Chat,Product inquiry,LG Smart TV,4.083333333333333,False,0,0,0.6316592522173567,Medium Risk
7158,2023-02-06,Medium,Phone,Product inquiry,iPhone,15.483333333333333,False,0,0,0.1945328438706503,Low Risk
7166,2023-03-02,Medium,Email,Technical issue,Samsung Galaxy,4.416666666666667,False,0,0,0.03209732503219297,Low Risk
7168,2023-02-12,Medium,Phone,Technical issue,GoPro Hero,6.133333333333334,False,0,0,0.0507825331026098,Low Risk
7174,2023-03-11,Medium,Email,Cancellation request,Nikon D,10.55,False,0,0,0.04579937540065566,Low Risk
7183,2023-02-08,Medium,Email,Cancellation request,Garmin Forerunner,11.283333333333333,False,0,0,0.04695724873030283,Low Risk
7189,2023-02-25,High,Chat,Technical issue,Nikon D,20.816666666666666,True,200,200,0.7673155230524872,High Risk
7197,2023-03-04,Critical,Phone,Technical issue,Dyson Vacuum Cleaner,0.6166666666666667,False,0,0,0.7745874795948278,High Risk
7198,2023-02-15,Medium,Email,Cancellation request,GoPro Action Camera,8.066666666666666,False,0,0,0.026322532295780975,Low Risk
7200,2023-03-29,Critical,Social media,Cancellation request,Apple AirPods,3.4,False,0,0,0.6693017122691369,High Risk
7204,2023-01-11,Medium,Email,Refund request,Roomba Robot Vacuum,7.066666666666666,False,0,0,0.05737335826468695,Low Risk
7209,2023-03-03,Low,Email,Refund request,Amazon Kindle,5.35,False,0,0,0.016780709133055956,Low Risk
7215,2023-03-18,Low,Chat,Product inquiry,Autodesk AutoCAD,21.333333333333332,False,0,0,0.03891093539367655,Low Risk
7217,2023-01-25,Low,Social media,Technical issue,Dyson Vacuum Cleaner,6.25,False,0,0,0.017286963046455852,Low Risk
7220,2023-03-12,Low,Social media,Product inquiry,Amazon Echo,5.8,False,0,0,0.0326180854901782,Low Risk
7221,2023-02-21,Low,Phone,Refund request,Roomba Robot Vacuum,5.316666666666666,False,0,0,0.03854247398648773,Low Risk
7223,2023-01-04,Critical,Chat,Billing inquiry,Apple AirPods,8.983333333333333,True,500,500,0.6693018343248623,High Risk
7237,2023-02-28,Critical,Phone,Product inquiry,GoPro Hero,9.05,True,500,500,0.8789017315799841,High Risk
7239,2023-03-13,Medium,Social media,Billing inquiry,Bose QuietComfort,10.016666666666667,False,0,0,0.11639032418590337,Low Risk
7245,2023-01-20,Critical,Social media,Product inquiry,LG OLED,0.9166666666666666,False,0,0,0.8923582891228047,High Risk
7264,2023-03-04,Critical,Phone,Product inquiry,Lenovo ThinkPad,0.3333333333333333,False,0,0,0.7933083175159485,High Risk
7266,2023-02-23,Critical,Phone,Technical issue,Bose QuietComfort,8.216666666666667,True,500,500,0.835249866735859,High Risk
7281,2023-03-15,High,Chat,Cancellation request,Sony PlayStation,22.983333333333334,True,200,200,0.7390197867495895,High Risk
7285,2023-02-26,Medium,Chat,Refund request,Google Pixel,11.2,False,0,0,0.0955055106093891,Low Risk
7297,2023-02-10,Medium,Chat,Refund request,Dyson Vacuum Cleaner,7.133333333333334,False,0,0,0.04555303574673846,Low Risk
7303,2023-01-03,Medium,Phone,Billing inquiry,HP Pavilion,2.5,False,0,0,0.10242283486798269,Low Risk
7310,2023-01-06,Low,Social media,Cancellation request,Dyson Vacuum Cleaner,1.45,False,0,0,0.03764799547829756,Low Risk
7315,2023-01-05,Medium,Chat,Refund request,Samsung Galaxy,14.766666666666667,False,0,0,0.05082453192332789,Low Risk
7318,2023-01-05,High,Phone,Product inquiry,Microsoft Surface,8.366666666666667,True,200,200,0.6540627914093439,Medium Risk
7319,2023-02-23,Critical,Phone,Product inquiry,GoPro Hero,14.4,True,500,500,0.9000158159260745,High Risk
7320,2023-02-16,High,Social media,Refund request,Adobe Photoshop,21.066666666666666,True,200,200,0.7154422338603265,High Risk
7325,2023-03-28,Low,Chat,Technical issue,Roomba Robot Vacuum,2.8666666666666667,False,0,0,0.05262349716511213,Low Risk
7328,2023-02-18,Critical,Email,Billing inquiry,PlayStation,3.816666666666667,False,0,0,0.7444427747878584,High Risk
7329,2023-01-09,Low,Email,Technical issue,Microsoft Office,6.483333333333333,False,0,0,0.01778014720156521,Low Risk
7331,2023-01-20,Critical,Phone,Billing inquiry,Samsung Soundbar,1.0333333333333334,False,0,0,0.608796630117688,Medium Risk
7332,2023-03-02,Low,Social media,Billing inquiry,GoPro Hero,17.716666666666665,False,0,0,0.06311845572955006,Low Risk
7334,2023-02-04,Low,Chat,Technical issue,Dyson Vacuum Cleaner,20.816666666666666,False,0,0,0.06433492741202829,Low Risk
7335,2023-02-19,High,Phone,Product inquiry,LG Smart TV,2.2666666666666666,False,0,0,0.3534694409617586,Medium Risk
7342,2023-03-23,Critical,Phone,Billing inquiry,Canon DSLR Camera,1.3666666666666667,False,0,0,0.7253025082114466,High Risk
7343,2023-03-03,Low,Email,Refund request,Canon DSLR Camera,4.6,False,0,0,0.030364931509371296,Low Risk
7350,2023-01-17,High,Phone,Billing inquiry,Microsoft Xbox Controller,3.15,False,0,0,0.3039498261748228,Low Risk
